grouped_id,message,media,replies_msg,post_id,post_datetime,post_views,post_forwards,fwd_from,reactions,post_date,popularity_score,post_month,images,videos
-1,"Кремль знает о предупреждениях Лукашенко, что Беларусь стала «полигоном для броска на восток»Очевидно мы видим, что какие-то технологии по раскачке ситуации отрабатываются в одних странах, а потом они копируются в других странах Эта практика, которая имеет место Те, кто отвечают да соблюдение законности в нашей стране это знают и принимают меры #голосПескова","{'photos': [], 'videos': []}",[],60502,2021-05-26 10:13:40+00:00,47147.0,0.0,"[True, 1373538917]",,2021-05-26,-1.0,5-2021,[],[]
-1,"Выезд колонны автобусов с пленными украинскими националистами с ""Азовстали"" из Мариуполя (с) Моими глазами","{'photos': [], 'videos': ['49056_c7cc93cf-ebc2-4943-9e9c-0b7b173dd8ae.mp4']}",[],49056,2022-05-17 15:18:56+00:00,322233.0,626.0,"[True, 1218410161]","{'👍': 6082, '😁': 210, '❤': 89, '😢': 18}",2022-05-17,0.0198583012913016,5-2022,[],['49056_c7cc93cf-ebc2-4943-9e9c-0b7b173dd8ae.mp4']
-1,Верховный суд США в непосредственной близости от Капитолия эвакуируют из-за угрозы взрываCNN,"{'photos': [], 'videos': []}",[],45427,2021-01-20 15:55:32+00:00,46276.0,24.0,"[False, -1]",,2021-01-20,-1.0,1-2021,[],[]
-1,🇧На территории Белоруссии упала ракета комплекса украинского С-300@RVvoenkor,"{'photos': [], 'videos': []}","[{'reply_msg': 'А ты на границе был и свечку держал 😂😂😂', 'reply_msg_id': 13663653, 'user_id': 406011967, 'reply_to_msg_id': 12677434, 'reply_datetime': '2023-02-03T23:01:57+00:00', 'reply_reactions': {}}, {'reply_msg': 'Чо?', 'reply_msg_id': 12717371, 'user_id': 2088086226, 'reply_to_msg_id': 12717095, 'reply_datetime': '2022-12-31T13:51:28+00:00', 'reply_reactions': {}}, {'reply_msg': 'Цб только скупал, распродавали фирмы по добыче золота с иностранным капиталом в основном.', 'reply_msg_id': 12717116, 'user_id': 793468458, 'reply_to_msg_id': 12717029, 'reply_datetime': '2022-12-31T13:41:16+00:00', 'reply_reactions': {}}, {'reply_msg': '@Mikhail_Su57', 'reply_msg_id': 12717095, 'user_id': 793468458, 'reply_to_msg_id': 12674399, 'reply_datetime': '2022-12-31T13:40:08+00:00', 'reply_reactions': {}}, {'reply_msg': 'По-моему наши в последние годы много золота распродали', 'reply_msg_id': 12717029, 'user_id': 529114253, 'reply_to_msg_id': 12716934, 'reply_datetime': '2022-12-31T13:37:29+00:00', 'reply_reactions': {}}, {'reply_msg': 'На фондовом рынке, все к этому и идет.', 'reply_msg_id': 12716934, 'user_id': 793468458, 'reply_to_msg_id': 12716672, 'reply_datetime': '2022-12-31T13:34:19+00:00', 'reply_reactions': {}}, {'reply_msg': 'Где такую инфу черпаешь?', 'reply_msg_id': 12716672, 'user_id': 529114253, 'reply_to_msg_id': 12716652, 'reply_datetime': '2022-12-31T13:26:06+00:00', 'reply_reactions': {}}, {'reply_msg': 'Время летит очень быстро и так же быстро меняется обстановка и обстоятельства. Сейчас страны БРИКС активно скупают золото, скорее всего это будет поддержка этой валюты.', 'reply_msg_id': 12716652, 'user_id': 793468458, 'reply_to_msg_id': 12716568, 'reply_datetime': '2022-12-31T13:25:41+00:00', 'reply_reactions': {}}, {'reply_msg': 'Дай Бог, но верится с трудом ) лет через 20-30 - да', 'reply_msg_id': 12716568, 'user_id': 529114253, 'reply_to_msg_id': 12716451, 'reply_datetime': '2022-12-31T13:23:48+00:00', 'reply_reactions': {}}, {'reply_msg': 'В течении 5 лет. БРИКС + Иран + Турция создаст общую валюту, основанную на корзине внутренних валют. Доллар будет использоваться только при взаимной торговле с сша, сколько им продадут, столько и мы у них купим.', 'reply_msg_id': 12716451, 'user_id': 793468458, 'reply_to_msg_id': 12716314, 'reply_datetime': '2022-12-31T13:20:59+00:00', 'reply_reactions': {}}, {'reply_msg': 'Когда перейдут? 🤣', 'reply_msg_id': 12716314, 'user_id': 529114253, 'reply_to_msg_id': 12716277, 'reply_datetime': '2022-12-31T13:17:56+00:00', 'reply_reactions': {}}, {'reply_msg': 'Страны перейдут на расчеты без доллара, плюс в долг сша давать перестанут. И пусть хоть оппечатаются, но скупить они после этого смогут ровно столько, сколько продали товаров и услуг за границу.', 'reply_msg_id': 12716277, 'user_id': 793468458, 'reply_to_msg_id': 12675080, 'reply_datetime': '2022-12-31T13:16:42+00:00', 'reply_reactions': {}}, {'reply_msg': 'Суки, свои вещи раскидывают 😡', 'reply_msg_id': 12690601, 'user_id': 5460588645, 'reply_to_msg_id': 12674399, 'reply_datetime': '2022-12-30T08:38:03+00:00', 'reply_reactions': {}}, {'reply_msg': 'Если ты следил за новостями то заметил, Россия вскрывает и уничтожает комплексы пво нациков без уничтожения жилых домов. За 2 дня 8 штук.\nА с обстрелами своих домов они и сами справляются. \nРоссия с мирными жителями не воюет.', 'reply_msg_id': 12690316, 'user_id': 1118706227, 'reply_to_msg_id': 12688976, 'reply_datetime': '2022-12-30T07:59:27+00:00', 'reply_reactions': {'👏': 1}}, {'reply_msg': 'странно, что в Польшу по классике ничего не полетело', 'reply_msg_id': 12689719, 'user_id': 5728015858, 'reply_to_msg_id': 12674409, 'reply_datetime': '2022-12-30T06:27:16+00:00', 'reply_reactions': {}}, {'reply_msg': 'Прямым образом, стоят пво и нам надо её уничтожить что бы она не уничтожила нас, странно что вы этого не понимаете', 'reply_msg_id': 12688976, 'user_id': 5405930678, 'reply_to_msg_id': 12688703, 'reply_datetime': '2022-12-30T04:29:38+00:00', 'reply_reactions': {}}, {'reply_msg': 'Как может, допустим 5ти этажка или больница в какой нибудь Жмеринке нам угрожать ?\nПотому и руководят СВО люди с холодной головой и бьют по значимым объектам.', 'reply_msg_id': 12688703, 'user_id': 1118706227, 'reply_to_msg_id': 12684941, 'reply_datetime': '2022-12-30T04:05:09+00:00', 'reply_reactions': {}}, {'reply_msg': 'Если там хохло нацисты и это угрожает жизням моих ребят без раздумий бы снесли.', 'reply_msg_id': 12684941, 'user_id': 5405930678, 'reply_to_msg_id': 12680317, 'reply_datetime': '2022-12-29T22:05:12+00:00', 'reply_reactions': {}}, {'reply_msg': 'Так то не вам☺', 'reply_msg_id': 12682551, 'user_id': 1408208511, 'reply_to_msg_id': 12675918, 'reply_datetime': '2022-12-29T19:39:25+00:00', 'reply_reactions': {}}, {'reply_msg': 'Михаил иди ка ты в дупу со своим братством...давно они нам не братья', 'reply_msg_id': 12682296, 'user_id': 1913938804, 'reply_to_msg_id': 12681971, 'reply_datetime': '2022-12-29T19:14:47+00:00', 'reply_reactions': {}}, {'reply_msg': 'Это, к сожалению, не ответ на мой вопрос.', 'reply_msg_id': 12682285, 'user_id': 5805042422, 'reply_to_msg_id': 12681971, 'reply_datetime': '2022-12-29T19:13:43+00:00', 'reply_reactions': {}}, {'reply_msg': 'Ну что,привет 2023й ?🤷\u200d♂😂😂😂', 'reply_msg_id': 12680797, 'user_id': 5184720001, 'reply_to_msg_id': 12674399, 'reply_datetime': '2022-12-29T18:03:13+00:00', 'reply_reactions': {}}, {'reply_msg': 'А когда с территории Белоруссии наносились удары ?', 'reply_msg_id': 12680405, 'user_id': 1118706227, 'reply_to_msg_id': 12674630, 'reply_datetime': '2022-12-29T17:43:54+00:00', 'reply_reactions': {}}]",34809,2022-12-29 11:21:33+00:00,383464.0,1116.0,"[False, -1]","{'🤬': 7388, '😱': 987, '😁': 293, '👍': 192, '👎': 74, '🔥': 73, '❤': 16, '😢': 10}",2022-12-29,0.0235563181941459,12-2022,[],[]
-1,Знамя Победы над Изюмом Скоро будет большой материал @epoddubny,"{'photos': ['99083_298cd3dd-5f9c-427a-a2c4-c28a5734343a.jpg'], 'videos': []}",[],99083,2022-04-06 08:25:48+00:00,324785.0,253.0,"[True, 1093357968]","{'👍': 1767, '🔥': 173, '👏': 96, '👎': 2}",2022-04-06,0.0062749203319118,4-2022,['99083_298cd3dd-5f9c-427a-a2c4-c28a5734343a.jpg'],[]
-1,"Давно пришла аналогия Определенная часть нашего общества (не все конечно) к своей Армии и СВО относится, как к сборной России по футболу на групповом этапе ЧЕ Побеждает - пьют на Никольской, запускают фейерверки, трубят в трубы Но узнают о поражении - растоптать готовы всех Товарищи болельщики - это не футбол Да и групповой этап еще не окончен Дождитесь финала @epoddubny","{'photos': [], 'videos': []}",[],66079,2022-10-04 13:40:01+00:00,293823.0,962.0,"[True, 1093357968]","{'👍': 6810, '🤣': 661, '🤬': 279, '🤔': 217, '❤\u200d🔥': 176, '👏': 97, '❤': 54, '⚡': 44, '🌭': 43, '😁': 32, '🔥': 30}",2022-10-04,0.0287349867096857,10-2022,[],[]
13260779229602778,💥Удары по объектам Украины в НиколаевеМестные жители сообщили не менее чем о 20 прилётахtmeRVvoenkor,"{'photos': ['13260779229602778_8f69ae5c-4e77-4e59-ba58-edcdf37969e0.jpg', '13260779229602778_fcd4a1e1-beb8-4bf1-8988-1512d572be92.jpg', '13260779229602778_1e5602f0-2da2-4a91-9611-8f2a9b48be4f.jpg'], 'videos': ['13260779229602778_1bd6fa34-ca75-4fdb-8eb2-ee4f30623a09.mp4']}",[],19313,2022-07-12 03:43:23+00:00,362826.0,138.0,"[False, -1]","{'👍': 5359, '🔥': 774, '❤': 157, '😢': 36, '👎': 30, '🤬': 22, '😁': 16, '😱': 14}",2022-07-12,0.0176613583370541,7-2022,"['13260779229602778_8f69ae5c-4e77-4e59-ba58-edcdf37969e0.jpg', '13260779229602778_fcd4a1e1-beb8-4bf1-8988-1512d572be92.jpg', '13260779229602778_1e5602f0-2da2-4a91-9611-8f2a9b48be4f.jpg']",['13260779229602778_1bd6fa34-ca75-4fdb-8eb2-ee4f30623a09.mp4']
-1,"⭕Российские барражирующие боеприпасы линейки ""Ланцет"" компании ZALA AERO стали первыми в мире способными поражать ударные беспилотники противника непосредственно в небеВести недели","{'photos': [], 'videos': []}",[],55906,2021-04-18 09:21:05+00:00,55487.0,82.0,"[False, -1]",,2021-04-18,-1.0,4-2021,[],[]
-1,"😁 у азова победа за победой, а на ютубе вот это)","{'photos': ['104653_8f519020-80d7-423d-9002-8afe8b0023fb.jpg'], 'videos': []}",[],104653,2022-05-04 16:57:03+00:00,433468.0,359.0,"[True, 1584480250]","{'👍': 15290, '🔥': 1252, '👏': 706, '👎': 180, '🤔': 167, '😢': 34}",2022-05-04,0.0406696688106157,5-2022,['104653_8f519020-80d7-423d-9002-8afe8b0023fb.jpg'],[]
-1," Расчетом артиллерии группировки ""🅾тважные"" уничтожен танк ВСУВ ходе ведения воздушной разведки с помощью БПЛА был обнаружен вражеский танк, пытавшийся занять позицию для нанесения удара Метким выстрелом нашей артиллерии боевая машина противника была уничтожена@btr80","{'photos': [], 'videos': ['31580_44dc0204-8197-4570-8c35-980783050ed3.mp4']}",[],31580,2022-11-11 03:35:06+00:00,439441.0,78.0,"[True, 1222373371]","{'👍': 5162, '🔥': 886, '❤': 284, '👎': 74, '😁': 39, '🤬': 13, '😱': 4, '😢': 2}",2022-11-11,0.0147095969652353,11-2022,[],['31580_44dc0204-8197-4570-8c35-980783050ed3.mp4']
-1,"Прилет ракеты с видео, которое утро выложили на ""Звезде"" Аэродром СтароконстантиновкаhttpstmeOpenUkraine8025","{'photos': [], 'videos': ['28466_ca87bb19-3128-4bb5-96bd-c26421970ed3.mp4']}",[],28466,2022-03-06 09:53:03+00:00,167518.0,36.0,"[False, -1]","{'👍': 966, '🔥': 81, '🥰': 15, '❤': 9, '👏': 7, '🤯': 2}",2022-03-06,0.0064470683747418,3-2022,[],['28466_ca87bb19-3128-4bb5-96bd-c26421970ed3.mp4']
13338464837255306,"В то время, когда страна единым фронтом встала на защиту своей национальной идентичности, рыжая содомитка с мандатом Мосгордумы Дарья Беседина не нашла ничего лучше, как привнести свой бесценный вклад в дело обеспечения безопасности Родины - она направила в Госдуму опус в защиту геев России Напомним, что 27 октября Госдума приняла в первом чтении законопроект о запрете ЛГБТ-пропаганды среди аудитории всех возрастов","{'photos': ['13338464837255306_46b66805-3e4d-4c90-a8be-c16442fb4d65.jpg', '13338464837255306_89d19bf6-936c-4edd-952b-dc50a342d107.jpg', '13338464837255306_5f1018c0-71ce-488a-99cf-921c40728932.jpg'], 'videos': []}",[],137550,2022-11-01 13:08:24+00:00,362476.0,311.0,"[True, 1443086002]","{'👎': 12288, '👍': 731, '🤔': 457, '🔥': 147, '😢': 49, '👏': 28}",2022-11-01,0.0377956057780377,11-2022,"['13338464837255306_46b66805-3e4d-4c90-a8be-c16442fb4d65.jpg', '13338464837255306_89d19bf6-936c-4edd-952b-dc50a342d107.jpg', '13338464837255306_5f1018c0-71ce-488a-99cf-921c40728932.jpg']",[]
13172003750022330,"Бойцы ДНР продолжают добивать националистов из 36 бригады морской пехоты ВСУ, терроризировавших жителей Республики Группа противника уничтожена возле села Кальчиновка на юге освобождённой части ДНР Таким образом передовые подразделения ДНР уже вышли на границу с Запорожской областью","{'photos': ['13172003750022330_fabc819c-2ff0-4cfd-a07d-1f9a16ed2e9a.jpg', '13172003750022330_2bab3c07-a79d-42d8-9409-15f5a6bc1c4c.jpg', '13172003750022330_58cf57c2-51d3-42ff-9b9e-a7c6a1e770b0.jpg', '13172003750022330_0b0821c2-a30c-47f5-9f8b-5a251507a664.jpg', '13172003750022330_84fe352d-3aa7-4f75-ab63-dbc8548896c5.jpg', '13172003750022330_47a646aa-4d57-4ea4-9fed-f0077c80bbb8.jpg', '13172003750022330_40816a79-dbf9-4db2-9300-b6f392038518.jpg', '13172003750022330_b91d934c-fe88-4d68-99d6-29e5a14f3f2e.jpg', '13172003750022330_0841b6d1-ffae-41ac-985f-866556aa3909.jpg'], 'videos': []}",[],28167,2022-03-05 17:14:28+00:00,171572.0,400.0,"[True, 1400338245]","{'👍': 2530, '🔥': 158, '❤': 88, '😢': 35, '👏': 26, '🤩': 24, '👎': 15, '😁': 7, '🤔': 4, '😱': 2}",2022-03-05,0.0168384118620753,3-2022,"['13172003750022330_fabc819c-2ff0-4cfd-a07d-1f9a16ed2e9a.jpg', '13172003750022330_2bab3c07-a79d-42d8-9409-15f5a6bc1c4c.jpg', '13172003750022330_58cf57c2-51d3-42ff-9b9e-a7c6a1e770b0.jpg', '13172003750022330_0b0821c2-a30c-47f5-9f8b-5a251507a664.jpg', '13172003750022330_84fe352d-3aa7-4f75-ab63-dbc8548896c5.jpg', '13172003750022330_47a646aa-4d57-4ea4-9fed-f0077c80bbb8.jpg', '13172003750022330_40816a79-dbf9-4db2-9300-b6f392038518.jpg', '13172003750022330_b91d934c-fe88-4d68-99d6-29e5a14f3f2e.jpg', '13172003750022330_0841b6d1-ffae-41ac-985f-866556aa3909.jpg']",[]
-1,"🇮🇶 Турецкие ВВС наносят удары по северному Ираку в рамках операции ""Коготь молнии"", которая началась еще 23 апреля Целями Анкары традиционно являются объекты ""Рабочей партии Курдистана"" в горной местности провинций Дахук и ЭрбильСтоит ли говорить, что Багдад совершенно не против военного присутствия турок на своей территории, где они уже давно чувствуют себя, как дома?#Ирак #Турция@rybar","{'photos': [], 'videos': ['61508_1d5c8822-ee83-4ccb-8fff-bc89ecd5be37.mp4']}",[],61508,2021-06-06 11:33:15+00:00,53309.0,13.0,"[True, 1326223284]",,2021-06-06,-1.0,6-2021,[],['61508_1d5c8822-ee83-4ccb-8fff-bc89ecd5be37.mp4']
-1,"Киев объявляет обязательную эвакуацию из Донецкой областиСудя по всему, удержать Донбасс Зеленский не надеется","{'photos': [], 'videos': []}",[],118609,2022-07-30 15:01:24+00:00,329093.0,865.0,"[True, 1175084215]","{'👍': 9930, '🔥': 830, '🤔': 738, '👎': 160, '👏': 117, '😢': 34}",2022-07-30,0.0358834736685374,7-2022,[],[]
-1,"Короткий отрывок о достоинстве Советской-Российской армии, которая для многих теперь заоблачная, недосягаемая высота","{'photos': [], 'videos': ['40915_1e43282b-c335-44da-a131-23a4a78765ab.mp4']}",[],40915,2020-11-26 14:58:38+00:00,52184.0,155.0,"[True, 1492765963]",,2020-11-26,-1.0,11-2020,[],['40915_1e43282b-c335-44da-a131-23a4a78765ab.mp4']
-1,"Клятва Лукашенко  ""На излете моей президентской жизни я гарантирую, что будет только так, как решит народ""@SPUTNIKBY","{'photos': [], 'videos': ['37956_30dcc465-ee0b-4e24-8799-ed613c9855f5.mp4']}",[],37956,2020-10-27 11:10:52+00:00,60658.0,39.0,"[True, 1130470002]",,2020-10-27,-1.0,10-2020,[],['37956_30dcc465-ee0b-4e24-8799-ed613c9855f5.mp4']
-1,"Союзные силы и ЧВК ""Вагнера"" подошли к пригороду Бахмута и заняли промзону городаИзвестия","{'photos': [], 'videos': []}",[],126818,2022-09-12 21:27:51+00:00,449207.0,179.0,"[False, -1]","{'👍': 15419, '🔥': 1099, '👏': 608, '👎': 326, '🤔': 96, '😢': 16}",2022-09-12,0.0391000140247146,9-2022,[],[]
13098538598985114,"🇲🇿 Боевики Исламского государства в последнее время резко активизировались в мозамбикской провинции Кабо-Дельгадо, совершая дерзкие атаки как на местных, так и на иностранных солдат из южноафриканской коалиции, поддерживающих армию Мозамбика в борьбе с терроризмом Официальные источники джихадистов начали все чаще публиковать новости о тех или иных событиях в регионе, и одной из них стала гибель нескольких десятков солдат, уничтожение и повреждение некоторого количества техники, включая танк, а также захват различных видов оружия и боеприпасовОсновная зона активности боевиков фиксируется в округе Нангаде, Макомия и Муеда (см карту), где, помимо военных, страдает и христианское население Так, например, часть мужчин в одном из нп были схвачены джихадистами и казнены по обвинению шпионаже Происходящее показывает, что усилия мозамбикской армии при поддержке иностранных войск не дают желаемого эффекта в борьбе с джихадизмом в этой стране#Африка #Мозамбик@ConflictZone","{'photos': ['13098538598985114_357d5585-8577-4e78-8c40-c58a09b4de49.jpg', '13098538598985114_719639dc-fe21-4542-8538-a91a20c686ab.jpg', '13098538598985114_66cd2072-ca56-48f5-b086-549ef8da4011.jpg'], 'videos': []}",[],18187,2021-11-19 10:22:04+00:00,24246.0,5.0,"[True, 1217934291]",,2021-11-19,-1.0,11-2021,"['13098538598985114_357d5585-8577-4e78-8c40-c58a09b4de49.jpg', '13098538598985114_719639dc-fe21-4542-8538-a91a20c686ab.jpg', '13098538598985114_66cd2072-ca56-48f5-b086-549ef8da4011.jpg']",[]
